2.329155558450213803e+01,4.150714340496089783e+00,5.081226584588184778e+03,2.794607391272875248e+05,2.397624212552855738e+00,4.331864975214481819e+04,1.668721515284815687e+05,7.570965985329269643e+03,1.745882132790792962e+00,1.000000000000000000e+00,2.206194063230442680e+03,2.108061910443065244e+03
5.431961845994129234e+00,2.516552379873226108e+00,5.114094872519291130e+03,2.794573754324267502e+05,2.182252197536372229e+00,4.331062974981743901e+04,1.668803174367512402e+05,7.570573727460238842e+03,1.717462712958211180e+00,1.000000000000000000e+00,2.204892252409184039e+03,2.107886657524535167e+03
1.064866311854493475e+01,4.033933389230482724e+00,5.035230781205897983e+03,2.793447456035149517e+05,2.488271805500276823e+00,4.332604579892397305e+04,1.668960873133309651e+05,7.570739945585727583e+03,1.880761680935342905e+00,1.000000000000000000e+00,2.203831358038679355e+03,2.108215898456152900e+03
2.314104922832490985e+01,1.998850627112964240e+00,5.076459955878638539e+03,2.794507086297673522e+05,2.159140324720630222e+00,4.332281406188137771e+04,1.669139791935268440e+05,7.569347606410222397e+03,2.046635752204011283e+00,1.000000000000000000e+00,2.205480456569090165e+03,2.108889235201053907e+03
1.595705708051306537e+01,3.072639872161126995e+00,5.097567513542981942e+03,2.793819699872203055e+05,2.307405990905829984e+00,4.332260689413642831e+04,1.668942192546933366e+05,7.569826303914091113e+03,1.823635618903598488e+00,1.000000000000000000e+00,2.203718505839598947e+03,2.108715695403455356e+03
2.673854463132740733e+01,4.718505026941853586e+00,5.025088261886783584e+03,2.795626535522234626e+05,2.573564339765645581e+00,4.332609032740283146e+04,1.669162662305818230e+05,7.568180557499038514e+03,1.704883665392217029e+00,1.000000000000000000e+00,2.205125247089049935e+03,2.108657485204423665e+03
1.552393392656450644e+01,1.769543609416889041e+00,5.022271056906645754e+03,2.794456039816785487e+05,2.560686026733265841e+00,4.331875017894205666e+04,1.668988861474923906e+05,7.569948562008054068e+03,1.871273762320811551e+00,1.000000000000000000e+00,2.204858895227580888e+03,2.107894871380734003e+03
1.808563244535568160e+01,5.298053297306363874e+00,5.050246856838019085e+03,2.793691298114157398e+05,2.274132346800552984e+00,4.332137312161334557e+04,1.669056062721060007e+05,7.569150012086168317e+03,7.535999272612405875e-01,1.000000000000000000e+00,2.204478105755525576e+03,2.108218616713028041e+03
1.439027764689077493e+01,4.816615423650870476e+00,5.036692539862098783e+03,2.793962744394837064e+05,2.606467552566910761e+00,4.331741970100974868e+04,1.668946110868297692e+05,7.569683724919177621e+03,2.426533938594121587e+00,1.000000000000000000e+00,2.205345086954949693e+03,2.109588209822526551e+03
2.143131746375750168e+01,4.120116380722692817e+00,5.014067601432967422e+03,2.792609136583228828e+05,2.343016391289616696e+00,4.332970907943993370e+04,1.668670512189449219e+05,7.562696624271880864e+03,2.356706194169584823e+00,1.000000000000000000e+00,2.205814814510150882e+03,2.109014268696054387e+03
1.365751234876947962e+01,4.049913999259775466e+00,5.012165800424949339e+03,2.793755979978025425e+05,1.883626130881143723e+00,4.332830660669087956e+04,1.669041359968484612e+05,7.568834736464231355e+03,2.634534401406058990e+00,1.000000000000000000e+00,2.205630235035826445e+03,2.108927685876119995e+03
2.183256064430695531e+01,4.603609439942507819e+00,5.000571633201833720e+03,2.793793610267947661e+05,2.154630925240921258e+00,4.332525925948136137e+04,1.668926914657337766e+05,7.571283431872305300e+03,1.688266951189082432e+00,1.000000000000000000e+00,2.204587075546721280e+03,2.109620987742293437e+03
1.270075377394084271e+01,3.218830255302473908e+00,5.088269931217533667e+03,2.794902924783274648e+05,2.206958298649756234e+00,4.330409928305924404e+04,1.668849305024318164e+05,7.564430995725063440e+03,2.722868214169190892e+00,1.000000000000000000e+00,2.205604310321699813e+03,2.108512121688956540e+03
1.300601931531287292e+01,2.683167537133114511e+00,5.019420601570933286e+03,2.793925142818450695e+05,1.893405852538616596e+00,4.331842513423698983e+04,1.668911309296049876e+05,7.567051802942028189e+03,1.601420017361891546e+00,1.000000000000000000e+00,2.204103320385687312e+03,2.109717943205635493e+03
2.012297907407571529e+01,1.825453620152347689e+00,5.037362613934883484e+03,2.793066186664100969e+05,1.971928192183860951e+00,4.330987932994209405e+04,1.668618464515381202e+05,7.571023617442626346e+03,2.309612169024350514e+00,1.000000000000000000e+00,2.205074339462364605e+03,2.109763950839148492e+03
1.956173002659197380e+01,5.723912616544200915e+00,5.037666491132926240e+03,2.793543967713232269e+05,2.580840754956190253e+00,4.332016340706411575e+04,1.668531588693334197e+05,7.572339544649911659e+03,1.237025026752415657e+00,1.000000000000000000e+00,2.204217275949143186e+03,2.110162360625725341e+03
1.008982245309350034e+01,4.562232004300833310e+00,5.045677836349593235e+03,2.794441170374764479e+05,2.637415740093748795e+00,4.332589806956148095e+04,1.668534558974626125e+05,7.566436076798463546e+03,1.507841536754126688e+00,1.000000000000000000e+00,2.204773245942672474e+03,2.108389438060543853e+03
