6.454978940178350832e+00,4.521258035991451152e+00,3.170694515085230023e+02,5.329817886787125462e+04,2.680167912636488126e+00,9.452248736911857122e+03,3.615931764979317086e+04,1.619072910083262968e+03,3.250119167323789693e+00,5.999999999999999778e-01,6.229519427262611941e+01,3.104948600089849151e+02
8.240650681826689805e+00,5.447970427409815741e+00,3.157560905046806283e+02,5.328736310055958165e+04,2.717509946336124749e+00,9.452850699009406526e+03,3.615564036005894013e+04,1.616483769325951243e+03,3.204728337292166440e+00,5.999999999999999778e-01,6.194255329891074524e+01,3.101942823555740461e+02
1.542103740685836399e+01,5.254892640272155191e+00,3.231423621417750383e+02,5.330372630650767678e+04,2.670150196412405919e+00,9.453397836217460281e+03,3.615669646798144822e+04,1.617545386662721285e+03,3.272335858533723218e+00,5.999999999999999778e-01,6.190746803666271347e+01,3.092285311313826810e+02
2.334265408661683594e+01,5.267992140357682374e+00,3.257447441357303433e+02,5.329707422122117714e+04,2.662926843546529643e+00,9.453394973097698312e+03,3.615496082105731330e+04,1.614775328745007073e+03,3.330289083081765078e+00,5.999999999999999778e-01,6.209045268082324043e+01,3.100275106572396453e+02
1.996347142816200204e+01,5.643265648861936157e+00,3.140084536494572376e+02,5.330137362676686462e+04,2.604711469883118635e+00,9.453757917139049823e+03,3.615284867744360963e+04,1.619855423471891754e+03,3.165062836519425993e+00,5.999999999999999778e-01,6.169588949039638948e+01,3.087730295572399086e+02
1.366508186470417918e+01,4.489960426019915296e+00,3.284241009415468966e+02,5.331066168291299982e+04,2.711369920533782008e+00,9.454026976058574292e+03,3.615806666431996564e+04,1.619244367818816727e+03,3.247593238401254023e+00,5.999999999999999778e-01,6.182369730494099258e+01,3.097030957316030708e+02
1.494714655158676209e+01,4.770207660247678838e+00,3.147825120070889398e+02,5.332074093536640430e+04,2.639283464188029171e+00,9.453660678976066265e+03,3.615804955960695952e+04,1.614618329373156257e+03,3.249238573574905420e+00,5.999999999999999778e-01,6.197069510884524846e+01,3.104370006494709173e+02
1.042189327905779272e+01,4.878362821191311482e+00,3.229140560851610076e+02,5.332775372609308397e+04,2.653239962895525661e+00,9.453361002379890124e+03,3.615885697644481843e+04,1.616106609913277453e+03,3.193641211806836910e+00,5.999999999999999778e-01,6.210690680160048771e+01,3.105282905821861164e+02
1.821455513081747668e+01,5.063343442910055892e+00,3.305220606777492662e+02,5.330625002864928683e+04,2.682723897613488173e+00,9.452613011232097051e+03,3.615845457652934419e+04,1.616624345077196494e+03,3.310856911330395391e+00,5.999999999999999778e-01,6.198687792149970477e+01,3.098351301264334552e+02
1.346398782532157412e+01,4.965405101447969649e+00,3.205933392308725161e+02,5.329859110077748483e+04,2.631686899472459817e+00,9.453855000225959884e+03,3.615699047388212784e+04,1.616509671106742871e+03,3.218241708080637142e+00,5.999999999999999778e-01,6.198731048594645898e+01,3.090905714796243160e+02
1.084640832359051643e+01,5.282419853687034816e+00,3.271152098470551550e+02,5.330684175882520503e+04,2.648712292685473368e+00,9.453967033920709582e+03,3.615597210394504509e+04,1.615834726099553109e+03,3.324807671977568102e+00,5.999999999999999778e-01,6.201503789429647640e+01,3.098804443719036499e+02
1.597410844931146201e+01,5.048260849217820478e+00,3.252802216771472672e+02,5.330719202701037284e+04,2.650310980374166903e+00,9.453325817660397661e+03,3.615723147983435774e+04,1.611403549614259418e+03,3.199699680887428510e+00,5.999999999999999778e-01,6.198289485521416964e+01,3.111575314421467624e+02
1.030388013466461317e+01,4.915910536721551871e+00,3.246706660501429837e+02,5.329940216983090068e+04,2.700554684058116717e+00,9.452555958425657082e+03,3.615585429276297509e+04,1.614824624360149301e+03,3.260544167697594364e+00,5.999999999999999778e-01,6.206999437023201693e+01,3.092281196974882391e+02
1.495654565474216469e+01,5.199048811019178373e+00,3.170429405836108572e+02,5.330062973735444393e+04,2.636588673049521159e+00,9.452946673155665849e+03,3.615584068497265253e+04,1.618604326207658460e+03,3.246151220142274418e+00,5.999999999999999778e-01,6.200682861443650751e+01,3.100356048456242206e+02
1.455479309080780759e+01,5.221142609746356911e+00,3.247642560982232567e+02,5.331526042778136616e+04,2.670657098880840241e+00,9.452856722859882211e+03,3.615729887806288025e+04,1.614743600553160604e+03,3.199084824901770041e+00,5.999999999999999778e-01,6.181800243918242899e+01,3.106364396323295978e+02
1.164114295627739537e+01,4.931341528354993287e+00,3.314619562293876811e+02,5.331936588316905545e+04,2.662443988445640564e+00,9.452887393146265822e+03,3.615423989930595417e+04,1.612893930761229512e+03,3.252963297765300243e+00,5.999999999999999778e-01,6.193687821846038588e+01,3.098086605780457035e+02
1.468366219883262147e+01,4.739933161508518289e+00,3.153249850416592039e+02,5.329622586216750642e+04,2.670261802455742739e+00,9.453980788227670928e+03,3.615895230503069615e+04,1.616350449986281774e+03,3.288567948277587139e+00,5.999999999999999778e-01,6.200724538494972649e+01,3.093751995399712769e+02
1.391110721756841428e+01,4.981274036832741281e+00,3.221281252443994276e+02,5.332123834277105198e+04,2.678413196219354475e+00,9.452277362494607587e+03,3.615786044020925328e+04,1.614774945228019760e+03,3.112341933095902125e+00,5.999999999999999778e-01,6.189021590297474518e+01,3.099054830928302522e+02
