1.001583277716595788e+01,6.086293580902998102e+00,9.999784221102680704e+02,9.424359290523320669e+04,1.507685011107837258e+00,2.031918895082200106e+04,5.805820350391035026e+04,2.816598712509834058e+03,3.478811194569409793e+00,9.499999999999999556e-01,4.813812368913977480e+02,2.057415637281455020e+03
9.711073871695361959e+00,5.735071270038332614e+00,9.784176869675126227e+02,9.418840450307210267e+04,1.635646875325452720e+00,2.032062871231993631e+04,5.805340771119572310e+04,2.819432619550742402e+03,3.383721259223044342e+00,9.499999999999999556e-01,4.825853257702289625e+02,2.057301813957609738e+03
9.970094807970154349e+00,4.547979947767178288e+00,9.798786404852488658e+02,9.421751826830729260e+04,1.733024978003582683e+00,2.032061896042267836e+04,5.805834378300554818e+04,2.819744518350561975e+03,3.915702960606092020e+00,9.499999999999999556e-01,4.822219087159896276e+02,2.058400748927708719e+03
9.997014826639578189e+00,5.257649583005834515e+00,9.893060919787615148e+02,9.422008619698250550e+04,1.549608869917344922e+00,2.032192045953225897e+04,5.805516190661985456e+04,2.822309216698389719e+03,3.692781888306053251e+00,9.499999999999999556e-01,4.819248673629212476e+02,2.056370401654372472e+03
9.895817890847522946e+00,4.442589407550149971e+00,9.875593876243285649e+02,9.421462916181131732e+04,1.552206084748164905e+00,2.032023144261915149e+04,5.805726249999428546e+04,2.819499069052887990e+03,3.972561566524949406e+00,9.499999999999999556e-01,4.815660873302178970e+02,2.058889695602919801e+03
9.927245428354872558e+00,4.870883358984604783e+00,9.884017730965184683e+02,9.420845052107096126e+04,1.660942282016163452e+00,2.032164470710822206e+04,5.805286279154991644e+04,2.817922423980253825e+03,3.695186982993317937e+00,9.499999999999999556e-01,4.816508473246269091e+02,2.056532953128861664e+03
1.001022183434696089e+01,6.939420322748474312e+00,9.860999245441395260e+02,9.423614828871218197e+04,1.607747369242580104e+00,2.032123028854552467e+04,5.805615952888994070e+04,2.817781949862070178e+03,3.109747515242693883e+00,9.499999999999999556e-01,4.822570702738466935e+02,2.057760568778362085e+03
9.896364585298700334e+00,4.515523537489908534e+00,9.929979487087953203e+02,9.422248402762856858e+04,1.490752518243914748e+00,2.032055608016450424e+04,5.805417878417942848e+04,2.818441959623134608e+03,3.953000376741433897e+00,9.499999999999999556e-01,4.820705152306517789e+02,2.058271865683361284e+03
1.004435685992343785e+01,5.147392980012055475e+00,9.853881980931844282e+02,9.423274981208902318e+04,1.570581136884849904e+00,2.032131606662106424e+04,5.806019015370856505e+04,2.821494059372620995e+03,3.638086468394709616e+00,9.499999999999999556e-01,4.824039408792073118e+02,2.058831020878541494e+03
1.003546322285778736e+01,4.371369386467264029e+00,9.684840583361343533e+02,9.417251205296434637e+04,1.693210249488505514e+00,2.031997939263638182e+04,5.805372120995811565e+04,2.820803614007370925e+03,3.621325856864476833e+00,9.499999999999999556e-01,4.817762235263825801e+02,2.058252756344003956e+03
9.800165094210749217e+00,4.723059016194479653e+00,9.833626067284992587e+02,9.419338353226784966e+04,1.574082176638861075e+00,2.032050986310008011e+04,5.805691143511905830e+04,2.817783296962533768e+03,4.336055204236850535e+00,9.499999999999999556e-01,4.818486714921687053e+02,2.057398492590709338e+03
9.861785941162114710e+00,6.018729239100256478e+00,9.886880037862903237e+02,9.421345325619824871e+04,1.627140776206539297e+00,2.032083091753536428e+04,5.805207392139513831e+04,2.817023375829788620e+03,3.952084059814787498e+00,9.499999999999999556e-01,4.821320325105716051e+02,2.056912120139874787e+03
1.006769804267699264e+01,5.686058751329175820e+00,9.880448582887811426e+02,9.420697058582429599e+04,1.688810847682883587e+00,2.032125413804760319e+04,5.805398861790041701e+04,2.814159376604823137e+03,3.769423027480830690e+00,9.499999999999999556e-01,4.816061439278484499e+02,2.056589496159958799e+03
9.797583115390064989e+00,5.074275458975526121e+00,9.823287943046210557e+02,9.421135998224771174e+04,1.535752807235555295e+00,2.032019914261713711e+04,5.805664713523455430e+04,2.820924981542308615e+03,3.730683100330390634e+00,9.499999999999999556e-01,4.822172292314020865e+02,2.055299778636977862e+03
9.808865496290595232e+00,5.208033622749455915e+00,9.657792533873875982e+02,9.424051317651226418e+04,1.507254159835930585e+00,2.032195327221316256e+04,5.806016905719327769e+04,2.821697243890915615e+03,3.499804664274417387e+00,9.499999999999999556e-01,4.826688033883654043e+02,2.055654902233446592e+03
9.961721857500963395e+00,4.392514524273843257e+00,9.829535663839026256e+02,9.420636762185829866e+04,1.762924428309080582e+00,2.032126567139360850e+04,5.805804066090207198e+04,2.815550966452404282e+03,3.883313602749855153e+00,9.499999999999999556e-01,4.831779441610185586e+02,2.056950370226100858e+03
1.012840355343960930e+01,5.461953514893515660e+00,9.809592753015206199e+02,9.417769469886556908e+04,1.715867073322351111e+00,2.032091872185344619e+04,5.805532427336493856e+04,2.820604634570219332e+03,3.793521261190831328e+00,9.499999999999999556e-01,4.822526051331403778e+02,2.058711422520781525e+03
9.878247315183887878e+00,5.701558808205644091e+00,9.599022724914641458e+02,9.421301309914303420e+04,1.804343218489297573e+00,2.032206876733626268e+04,5.805747436542819196e+04,2.819417135509598666e+03,3.593944202893086803e+00,9.499999999999999556e-01,4.813043360306323848e+02,2.055509518599692910e+03
1.000919873517320369e+01,4.935380497254470811e+00,9.668327018273065505e+02,9.417692418012391136e+04,1.669680216255690075e+00,2.032026248673486407e+04,5.806152364336227038e+04,2.825306057993984723e+03,3.451342195827407533e+00,9.499999999999999556e-01,4.813500025155335607e+02,2.058032609370972295e+03
9.948318044008043870e+00,5.654305007989078646e+00,9.990406459807916235e+02,9.421410397946905869e+04,1.518295775111286883e+00,2.032173601046127806e+04,5.805521303371498652e+04,2.816167119498963984e+03,4.016592360132809070e+00,9.499999999999999556e-01,4.822422317772238785e+02,2.058123085689380332e+03
9.934146650381054044e+00,4.398508662273753700e+00,9.802511730296018868e+02,9.421655150981758197e+04,1.574936341195295908e+00,2.032037665942431704e+04,5.805104102720566152e+04,2.819049009033266884e+03,3.906023589674716856e+00,9.499999999999999556e-01,4.816951776457041206e+02,2.057682853955548580e+03
1.006574212473055319e+01,5.237728513295595967e+00,9.697446761284080594e+02,9.418679324588447344e+04,1.499572990768472724e+00,2.031898470496017035e+04,5.805463600307238084e+04,2.825575181193929893e+03,3.697903514763288602e+00,9.499999999999999556e-01,4.824990168265085799e+02,2.057496332137720401e+03
1.004202457983383745e+01,5.546831642447092037e+00,9.767417967878146783e+02,9.423140819268328778e+04,1.628944085835262845e+00,2.032099195721904471e+04,5.805185021186221275e+04,2.822001244917570602e+03,3.197515749469561630e+00,9.499999999999999556e-01,4.817019101704725585e+02,2.057170580820158648e+03
9.993999662592527145e+00,4.395088814202102512e+00,1.000067428657996743e+03,9.422581481300585438e+04,1.573590913360531696e+00,2.032074359029337211e+04,5.805743353591873165e+04,2.818630109751244163e+03,4.220303454180828417e+00,9.499999999999999556e-01,4.821592188585548797e+02,2.056819284766150304e+03
9.862463610345974629e+00,5.088330844416723231e+00,9.749181109842353408e+02,9.422601921366296301e+04,1.622554554929711568e+00,2.032032909405013925e+04,5.805511391675682535e+04,2.820244962512646907e+03,3.165285633172896240e+00,9.499999999999999556e-01,4.819566274176953016e+02,2.057585255792019325e+03
1.008705836559343894e+01,5.306008486135704416e+00,9.813613359542057424e+02,9.416937974186289648e+04,1.879560739027339222e+00,2.032053263364010490e+04,5.805617792817791633e+04,2.818492055252829687e+03,3.934812823522551462e+00,9.499999999999999556e-01,4.819085696134235377e+02,2.058032577476054030e+03
1.019353551341777830e+01,4.326493658490091931e+00,9.631679229113040037e+02,9.421516864986074506e+04,1.629953850670452731e+00,2.032039372181033832e+04,5.805463610528724530e+04,2.820890175642076883e+03,3.293043624529086610e+00,9.499999999999999556e-01,4.820634304227093025e+02,2.055984268936791068e+03
9.899982994106215628e+00,5.375180322235926234e+00,9.831103789749879525e+02,9.418361135927090072e+04,1.595821825419477147e+00,2.031839588728029048e+04,5.805535462704984093e+04,2.818737079417055156e+03,3.223727131988591399e+00,9.499999999999999556e-01,4.815316396374249166e+02,2.056928138510888857e+03
9.975926954967762939e+00,6.026600537426730853e+00,9.892767985295508879e+02,9.418768719751953904e+04,1.800850184126422171e+00,2.032034160472630901e+04,5.805615095611461584e+04,2.816560687197578318e+03,4.243135046034070434e+00,9.499999999999999556e-01,4.822359465269627208e+02,2.057174638156057881e+03
1.001396569519016033e+01,4.039976476397023397e+00,9.669521310910679404e+02,9.416133699157139927e+04,1.589783948969611949e+00,2.032114947801063681e+04,5.805703600097486924e+04,2.822975715804283482e+03,3.698817885911704906e+00,9.499999999999999556e-01,4.822489640896408218e+02,2.057727941869971346e+03
9.847011981909913558e+00,4.839649721990589626e+00,9.554706134573979170e+02,9.422377349045242590e+04,1.740200709476647178e+00,2.032102182750503925e+04,5.805470483000089007e+04,2.818352708008979789e+03,4.102949242323430390e+00,9.499999999999999556e-01,4.825571757272021500e+02,2.056164278412009935e+03
1.009252430873412543e+01,4.668894261038605720e+00,9.746629913378708352e+02,9.421640935065859230e+04,1.589191823754966038e+00,2.031962334300193106e+04,5.805498387678237486e+04,2.821776249097241816e+03,3.658362175567560826e+00,9.499999999999999556e-01,4.818966205778136782e+02,2.056340764479248719e+03
9.895263651950321204e+00,5.269676995722193169e+00,9.869249423783687689e+02,9.423085537115785701e+04,1.530153069707448354e+00,2.032055022842645485e+04,5.805450876391516067e+04,2.814968397998141882e+03,3.481084531813938732e+00,9.499999999999999556e-01,4.828502613945005351e+02,2.055560657972215722e+03
1.012016059668468770e+01,4.422131747340923624e+00,9.822689098958788918e+02,9.419707707384493551e+04,1.398731140398866479e+00,2.032126124618708127e+04,5.805126979835501697e+04,2.815484545702350715e+03,3.885080313001032071e+00,9.499999999999999556e-01,4.815773100661977537e+02,2.057797378976244090e+03
9.865723089648751554e+00,5.276230077652105166e+00,9.848843080854643404e+02,9.421731592779328639e+04,1.550521566866082557e+00,2.032041246766625773e+04,5.805542458563193941e+04,2.816885335395825223e+03,3.647426387118225311e+00,9.499999999999999556e-01,4.814383400235568047e+02,2.056083018421181805e+03
9.954805814966155353e+00,4.875802600898554218e+00,9.686252000418586476e+02,9.424216704020336329e+04,1.622208075707764374e+00,2.032151858571505727e+04,5.805513484693904320e+04,2.819157156208962988e+03,3.674807200527092643e+00,9.499999999999999556e-01,4.819007672578765664e+02,2.057736696684041817e+03
9.814983304635088501e+00,3.632697809816796131e+00,9.812612220694306870e+02,9.423007072258894914e+04,1.530267256020722888e+00,2.032156665859288478e+04,5.805254698968832963e+04,2.823543834408495968e+03,3.625268209361049987e+00,9.499999999999999556e-01,4.812130364025669564e+02,2.058456136600174432e+03
9.978604664267137991e+00,5.376238261538841101e+00,1.013393286070063255e+03,9.421845201340357016e+04,1.466430182094018209e+00,2.032016664841354577e+04,5.805627033540177217e+04,2.817549939773835376e+03,4.124605493268687084e+00,9.499999999999999556e-01,4.822314542369609853e+02,2.057476069639084471e+03
9.928452367736564810e+00,5.579461593906845707e+00,9.997124194496634573e+02,9.424540617411253334e+04,1.590279089939035106e+00,2.032195990538404658e+04,5.805387833216660511e+04,2.818675551590283249e+03,3.727210690728123943e+00,9.499999999999999556e-01,4.825412270745235901e+02,2.056777102456112516e+03
1.000974660763134771e+01,4.542159259934522630e+00,9.823045683314792313e+02,9.418044352616772812e+04,1.573620111125119569e+00,2.032142681658747097e+04,5.805187420311730966e+04,2.814252621138102313e+03,2.947607846590669212e+00,9.499999999999999556e-01,4.821143615156321971e+02,2.056245992407802532e+03
1.006115122588264299e+01,5.278409083686621983e+00,9.636957148721103295e+02,9.420258027428526839e+04,1.689980738765476165e+00,2.032094111790629540e+04,5.805964151716938795e+04,2.816565397158889482e+03,3.967406483533264971e+00,9.499999999999999556e-01,4.817427699337694094e+02,2.056662170992342908e+03
1.004121640841422014e+01,6.192747503994831426e+00,9.781944520972755299e+02,9.421903744454873959e+04,1.451749180113501847e+00,2.032108218766262871e+04,5.805389294160730788e+04,2.814966162166207141e+03,4.257808837672523161e+00,9.499999999999999556e-01,4.819039174669974273e+02,2.057348079065493494e+03
9.891689327666778553e+00,4.474209160693281895e+00,9.823339802289964382e+02,9.420191720146872103e+04,1.524219317867881340e+00,2.031949787560390905e+04,5.805788418448253651e+04,2.821328009731193561e+03,3.686758538483166259e+00,9.499999999999999556e-01,4.822703213196242018e+02,2.056517271304908263e+03
9.885333212176016460e+00,6.029004440485832284e+00,9.579084315016179971e+02,9.420260206844762433e+04,1.391494692399861011e+00,2.032076411378441844e+04,5.805952562071909779e+04,2.817378676301998894e+03,3.753192363441437696e+00,9.499999999999999556e-01,4.815396428449566884e+02,2.056321217538905330e+03
1.003939293723598425e+01,4.909685661271927515e+00,9.775412619319345140e+02,9.420990468659525504e+04,1.573921959226997069e+00,2.031996344662070987e+04,5.804954696845962462e+04,2.819675117216335366e+03,3.750081987557881913e+00,9.499999999999999556e-01,4.819814359705815150e+02,2.057490755826850545e+03
9.907625159350834210e+00,5.400221394349419057e+00,9.679530742853357879e+02,9.420160853955030325e+04,1.647299524659854963e+00,2.032121875554584403e+04,5.805506995942933281e+04,2.819862593763983568e+03,3.201553189848875824e+00,9.499999999999999556e-01,4.822234254690981174e+02,2.055318488588631681e+03
9.942589148406147714e+00,5.335417422652701802e+00,9.866356934289608489e+02,9.419191973244167457e+04,1.858769480590191092e+00,2.032060377474112465e+04,5.805660264032313717e+04,2.818114234809984737e+03,3.861482925034543712e+00,9.499999999999999556e-01,4.820701607216028037e+02,2.055728273195172733e+03
9.920946161988743128e+00,5.926269871908727005e+00,9.811157389706321510e+02,9.421841728047470679e+04,1.570257432255207419e+00,2.032096824370589457e+04,5.805708423869407852e+04,2.818046196279297419e+03,3.721044162370779507e+00,9.499999999999999556e-01,4.817868365443849257e+02,2.055917599559437349e+03
9.825594930912881608e+00,4.411627095937799226e+00,9.762885176120028063e+02,9.418144307661459607e+04,1.700494759342281670e+00,2.032212752318457569e+04,5.805725965042418829e+04,2.822436817121558761e+03,3.715726073897324344e+00,9.499999999999999556e-01,4.821261474051409550e+02,2.059106920281935345e+03
